Removed Pin From Net: NetName=MCU_RELAY1 Pin=U4-1
Removed Pin From Net: NetName=MCU_LED1 Pin=U4-2
Removed Pin From Net: NetName=MCU_RELAY2 Pin=U4-3
Removed Pin From Net: NetName=MCU_LED2 Pin=U4-4
Removed Pin From Net: NetName=MCU_RELAY3 Pin=U4-5
Removed Pin From Net: NetName=MCU_LED3 Pin=U4-7
Removed Pin From Net: NetName=MCU_RELAY4 Pin=U4-8
Removed Pin From Net: NetName=MCU_LED4 Pin=U4-9
Removed Pin From Net: NetName=MCU_RELAY5 Pin=U4-10
Removed Pin From Net: NetName=MCU_LED5 Pin=U4-11
Removed Pin From Net: NetName=MCU_RELAY6 Pin=U4-12
Removed Pin From Net: NetName=MCU_LED6 Pin=U4-13
Removed Pin From Net: NetName=MCU_RELAY7 Pin=U4-14
Removed Pin From Net: NetName=MCU_LED7 Pin=U4-15
Removed Pin From Net: NetName=MCU_RELAY8 Pin=U4-18
Removed Pin From Net: NetName=MCU_LED8 Pin=U4-19
Removed Pin From Net: NetName=MCU_RELAY9 Pin=U4-20
Removed Pin From Net: NetName=MCU_LED9 Pin=U4-21
Removed Pin From Net: NetName=MCU_RELAY10 Pin=U4-22
Removed Pin From Net: NetName=MCU_LED10 Pin=U4-26
Removed Pin From Net: NetName=MCU_RELAY11 Pin=U4-27
Removed Pin From Net: NetName=MCU_LED11 Pin=U4-28
Removed Pin From Net: NetName=MCU_RELAY12 Pin=U4-29
Removed Pin From Net: NetName=MCU_LED12 Pin=U4-34
Removed Pin From Net: NetName=MCU_RELAY13 Pin=U4-35
Removed Pin From Net: NetName=MCU_LED13 Pin=U4-36
Removed Pin From Net: NetName=MCU_RELAY14 Pin=U4-37
Removed Pin From Net: NetName=MCU_LED14 Pin=U4-40
Added Pin To Net: NetName=MCU_RELAY14 Pin=U4-1
Added Pin To Net: NetName=MCU_LED14 Pin=U4-2
Added Pin To Net: NetName=MCU_RELAY13 Pin=U4-3
Added Pin To Net: NetName=MCU_LED13 Pin=U4-4
Added Pin To Net: NetName=MCU_RELAY12 Pin=U4-5
Added Pin To Net: NetName=MCU_LED12 Pin=U4-7
Added Pin To Net: NetName=MCU_RELAY11 Pin=U4-8
Added Pin To Net: NetName=MCU_LED11 Pin=U4-9
Added Pin To Net: NetName=MCU_RELAY10 Pin=U4-10
Added Pin To Net: NetName=MCU_LED10 Pin=U4-11
Added Pin To Net: NetName=MCU_RELAY9 Pin=U4-12
Added Pin To Net: NetName=MCU_LED9 Pin=U4-13
Added Pin To Net: NetName=MCU_RELAY8 Pin=U4-14
Added Pin To Net: NetName=MCU_LED8 Pin=U4-15
Added Pin To Net: NetName=MCU_RELAY7 Pin=U4-18
Added Pin To Net: NetName=MCU_LED7 Pin=U4-19
Added Pin To Net: NetName=MCU_RELAY6 Pin=U4-20
Added Pin To Net: NetName=MCU_LED6 Pin=U4-21
Added Pin To Net: NetName=MCU_RELAY5 Pin=U4-22
Added Pin To Net: NetName=MCU_LED5 Pin=U4-26
Added Pin To Net: NetName=MCU_RELAY4 Pin=U4-27
Added Pin To Net: NetName=MCU_LED4 Pin=U4-28
Added Pin To Net: NetName=MCU_RELAY3 Pin=U4-29
Added Pin To Net: NetName=MCU_LED3 Pin=U4-34
Added Pin To Net: NetName=MCU_RELAY2 Pin=U4-35
Added Pin To Net: NetName=MCU_LED2 Pin=U4-36
Added Pin To Net: NetName=MCU_RELAY1 Pin=U4-37
Added Pin To Net: NetName=MCU_LED1 Pin=U4-40
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[19]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[19]: MCU_MAGNET
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[20]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[20]: MCU_MAGNET
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[21]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[21]: MCU_MAGNET
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[22]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[22]: MCU_MAGNET
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[23]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[23]: MCU_MAGNET
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[24]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[24]: MCU_MAGNET
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[25]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[25]: MCU_MAGNET
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[26]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[26]: MCU_MAGNET
Added Member To Class: ClassName=MCU_MAGNET[1..28] Member=Element[27]: MCU_MAGNET
Added Member To Class: ClassName=STM32 Member=Element[27]: MCU_MAGNET
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[3]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[3]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[6]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[6]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[7]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[7]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[8]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[8]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[9]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[9]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[10]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[10]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[11]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[11]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[12]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[12]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[13]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[13]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[20]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[20]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[21]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[21]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[22]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[22]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[23]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[23]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[24]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[24]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[25]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[25]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[26]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[26]: MCU_RELAY
Added Member To Class: ClassName=MCU_RELAY[1..28] Member=Element[27]: MCU_RELAY
Added Member To Class: ClassName=STM32 Member=Element[27]: MCU_RELAY
